status_id	created_at	screen_name	text	favorite_count	retweet_count
1371506535185125376	2021-03-15T17:00:14Z	nytimes	"China has been fielding scores of requests for coronavirus vaccines from desperate officials in Latin America, where the pandemic is taking a devastating toll that grows by the day.
https://t.co/ILEy7ighVb"	238	83
1371505374868729861	2021-03-15T16:55:37Z	nytimes	The British director Emerald Fennell almost missed her Oscar nomination for “Promising Young Woman” because of a daylight-saving time mix-up. Then she got a flood of texts. Her favorite message: “Congratulations, I still haven’t seen it.” https://t.co/BEkOw62vvO	239	35
1371503975774658565	2021-03-15T16:50:03Z	nytimes	If you follow a few simple guidelines, you can significantly increase your chances of winning your NCAA basketball men's tournament pool. https://t.co/9rMNpihTQM	51	11
1371502736815034374	2021-03-15T16:45:08Z	nytimes	Millions in the U.S. left their jobs in the last year, many sidelined because of child care or health concerns. These labor-force dropouts are not counted in the most commonly cited unemployment rate. https://t.co/4cxY7Ujpn3	197	54
1371498944170184706	2021-03-15T16:30:04Z	nytimes	The state of the pandemic in Europe seems unnervingly similar to a year ago: Cases are spiking, supplies are short and bureaucracy and logistical obstacles have slowed the pace of inoculations. Governments are enacting new lockdowns to stop a third wave. https://t.co/MsIN7BDsVe	326	140
1371496309576851461	2021-03-15T16:19:36Z	nytimes	"The New York Times Book Review turns 125 this year. Over the years, both the Book Review and the U.S. have evolved, but very often, history was made in our pages.

Here’s a timeline of some of the most historic moments in the Book Review’s 125 years. https://t.co/yjFiL1oV3r"	0	76
1371495186820382720	2021-03-15T16:15:08Z	nytimes	The lawyer for Derek Chauvin asked the judge on Monday to delay the trial in the killing of George Floyd and move it out of Minneapolis after the city reached a $27 million settlement with Floyd’s family. https://t.co/2HlkItaqiX	114	40
1371493154017398788	2021-03-15T16:07:03Z	nytimes	"should Billie Eilish have beaten Megan Thee Stallion (and Beyoncé) for Record of the Year?

before the Grammys, we broke down the big category (https://t.co/tlxRvCvKlr) but gave short shrift to “everything I wanted” bc Billie swept last year…

now, the DELETED SCENES https://t.co/YH4VHe3NrX"	0	18
1371491404556468229	2021-03-15T16:00:06Z	nytimes	"Today's Great Read:

""The big thinkers of tech say A.I. is the future,"" writes @CadeMetz. ""But it is being built in a way that replicates the biases of the almost entirely male, predominantly white work force making it.""
https://t.co/lXknfm5sdB"	315	127
1371491009612414978	2021-03-15T15:58:32Z	nytimes	Breaking News: Two men have been arrested and charged with assaulting Brian Sicknick, a Capitol Police officer, with bear spray while storming the Capitol on Jan. 6. Sicknick died the following day. https://t.co/Am1cNUpqiT	2817	1094
1371488868365701123	2021-03-15T15:50:01Z	nytimes	More than a third of New Yorkers believe that Gov. Andrew Cuomo has committed sexual harassment, but half of those surveyed say that he should not resign, according to a new poll. https://t.co/L7frbuXbs9	332	50
1371486366467522560	2021-03-15T15:40:05Z	nytimes	David Fincher’s meditation on old Hollywood, “Mank,” led the Oscar nominations with 10 total nods. Read @NYTMag's profile of the famously exacting director. https://t.co/E6DSdwaOlc	117	24
1371483890766974977	2021-03-15T15:30:15Z	nytimes	"Doctors in Michigan posted photos online showing themselves holding a surgically removed organ as part of a game they likened to the TV show ""The Price Is Right."" The medical residents are now under investigation. https://t.co/xNBk3G0zxi"	346	102
1371480077221904395	2021-03-15T15:15:05Z	nytimes	"Gov. Andrew Cuomo has denied the multiple accusations of sexual harassment against him and refused growing demands for his resignation. But if he were to leave office, Lt. Gov. Kathy Hochul would replace him. 

Here's what to know about her. https://t.co/dUiYKXGuXl"	98	25
1371477964228022278	2021-03-15T15:06:42Z	nytimes	".@NYTSports had a ton of college basketball coverage in today's paper, so here's a three-part thread.
On the tournament field: https://t.co/RDExPLtJMq
On how the N.C.A.A. is going to try to pull this off: https://t.co/KLbd1Ss8iW https://t.co/MAx9e4Z9Us"	0	10
1371476378407874561	2021-03-15T15:00:24Z	nytimes	Democratic leaders are making one of the biggest electoral bets in years — that the $1.9 trillion stimulus package will be so transformational that voters will reward Democrats next year with more seats in Congress. https://t.co/wK8MYAHHY5	219	35
1371472522525442048	2021-03-15T14:45:04Z	nytimes	"In a darkly theatrical, post-apocalyptic setting in Syria a group of Russian men believed to be mercenaries filmed themselves committing a crime. Years later, rights groups are seeking justice.
https://t.co/COEPMtGepq"	0	22
1371468763514736644	2021-03-15T14:30:08Z	nytimes	"A phobia of needles prevents some people from seeking out certain medical care. As Covid-19 vaccinations are rolled out, how can that fear be overcome?

Here’s what experts say.

https://t.co/Pt7uzWFY5Q"	240	56
1371466226380251139	2021-03-15T14:20:03Z	nytimes	"For the first time in Oscars history, two men of Asian heritage — Riz Ahmed of “Sound of Metal” and Steven Yeun of “Minari” — are up for best actor in the same year.

Just two actors of Asian heritage had been nominated in the category before. https://t.co/MCV1EnZBq0"	3451	949
1371464990494982145	2021-03-15T14:15:08Z	nytimes	Here's my take on this morning's Oscar snubs and surprises: https://t.co/bqEa4i1zkj	0	21
1371463726184988672	2021-03-15T14:10:07Z	nytimes	"Chloé Zhao has become the first Chinese woman and the first woman of color to receive an Oscars nomination for best director for her film “Nomadland.”

https://t.co/rpsoQCVGqM https://t.co/TLNB0TBeBI"	3946	567
1371462652166291461	2021-03-15T14:05:51Z	nytimes	"Megan Thee Station ruled the stage and shuttered venues were given a needed spotlight at the Grammy Awards on Sunday.

Here are some of the highs and lows from the ceremony, according to our journalists.

https://t.co/aZboI0kaCK"	338	29
1371461205223702531	2021-03-15T14:00:06Z	nytimes	"For the first time in Oscars history, more than one woman has been nominated in the best director category in a single year.

Chloé Zhao was nominated for “Nomadland” and Emerald Fennell for “Promising Young Woman.”

https://t.co/E74NzHlFXF"	379	70
1371459246102097920	2021-03-15T13:52:19Z	nytimes	"Health officials in Norway have emphasized that there was no evidence the problems had been caused by the vaccine. Leading health agencies have said that millions of people have received the shot without experiencing issues.

https://t.co/Da6uUtPWjF"	192	74
1371457454727368707	2021-03-15T13:45:12Z	nytimes	"Indonesia and the Netherlands have suspended use of the Oxford-AstraZeneca Covid-19 vaccine after reports of blood-clotting problems among recently vaccinated people in Norway.
https://t.co/n8vAYjiEg6"	450	238
1371453409681883138	2021-03-15T13:29:07Z	nytimes	"Taylor Swift’s “Folklore” won album of the year at the #Grammys making the singer and songwriter the first woman to win the prize three times. She tied Frank Sinatra, Stevie Wonder and Paul Simon as the only artists with three career best album trophies.
https://t.co/texEmRYgkS https://t.co/MSKFn8BEjg"	7476	1460
1371452752363192320	2021-03-15T13:26:31Z	nytimes	"The Vatican said on Monday that priests could not bless same-sex unions.

Its doctrinal watchdog issued the judgment in response to questions from some religious leaders who sought to be more welcoming and inclusive of gay couples. https://t.co/i3XQSFpZV9"	910	280
1371452067785666560	2021-03-15T13:23:47Z	nytimes	"Follow our live updates here.

https://t.co/1PbL4n5xwt"	135	17
1371450057065644033	2021-03-15T13:15:48Z	nytimes	"Breaking News: Netflix’s “Mank” led the Academy Award field with 10 nominations, and two women were on the list for best director for the first time.
https://t.co/bFeqtGtbXe"	627	120
1371446198704410627	2021-03-15T13:00:28Z	nytimes	"A winter storm sweeping through Colorado and Wyoming is expected to continue through early Monday morning. It has left as much as three feet of snow in some areas and as many as 25,000 people without power.

https://t.co/gBek79sA4J"	231	35
1371443933394391045	2021-03-15T12:51:28Z	nytimes	"This year’s #OscarNoms have been announced. See the full list here.
https://t.co/bTWYvRYhT5"	694	304
1371442316838375426	2021-03-15T12:45:03Z	nytimes	"Eric Adams wins union support, and six candidates expect to qualify for matching funds.
“This is more than just about friendships” @32BJSEIU says, but who has “the strongest path to victory.”

Our updates from the mayor’s race: https://t.co/WjmLSy28V1"	0	12
1371438572390264833	2021-03-15T12:30:10Z	nytimes	"Lil Baby’s performance was just one of many #Grammys moments that centered Black artists after years of persistent questions about the awards show’s commitment to diversity and its handling of hip-hop.
https://t.co/6YyTHLJ4nD"	421	51
1371436043002638337	2021-03-15T12:20:07Z	nytimes	"A sweeping lawsuit filed in Manhattan accused 88 city brokerage firms and landlords of discriminating against people with housing vouchers.
https://t.co/89NgEmXiV6"	548	150
1371434783520227329	2021-03-15T12:15:07Z	nytimes	Beyoncé broke a record, Megan Thee Stallion won best new artist and Billie Eilish won record of the year, in a Grammys that celebrated women. https://t.co/Be1qVWBkvz	277	24
1371431014552190976	2021-03-15T12:00:08Z	nytimes	"Israel has outpaced much of the world with its coronavirus vaccine rollout. For some in the country, life is slowly returning to normal.

How is Israel managing life after vaccination? Listen to today’s episode of The Daily.

https://t.co/ucmVi9bENX"	282	59
1371428493066698757	2021-03-15T11:50:07Z	nytimes	"This year’s Oscar nominees will be announced on Monday morning, with several firsts possible in major categories.

Follow live updates on the nominations here.
https://t.co/mtQxND7PdC"	238	34
1371426272283402243	2021-03-15T11:41:17Z	nytimes	"Who should make sacrifices for safety?

After the killing of Sarah Everard, women want to know why men aren’t being told to do more.
https://t.co/jVt7NNalXo"	530	125
1371423456315723784	2021-03-15T11:30:06Z	nytimes	"Thousands of people took to the streets across Australia on Monday to protest violence and discrimination against women.

“We want change and we want it now,” the main organizer of the marches said.
https://t.co/QeVHGTMpVu"	572	116
1371416560691257346	2021-03-15T11:02:42Z	nytimes	"The largest and strongest dust storm in a decade swept across northern China on Monday, grounding hundreds of flights and closing schools in some cities.

“I didn’t think the sky could be this yellow,” said one resident of Beijing.

https://t.co/aNJSJm66SK https://t.co/n6PvuJewtj"	239	50
1371415907105378304	2021-03-15T11:00:06Z	nytimes	Opposition to restrictive Republican voting laws — and support for a sweeping Democratic bill — is fueling the most consequential political struggle over access to the ballot since the civil rights era. But can it succeed? https://t.co/J3MmnaO7uE	249	70
